job_id,title,company,location,latitude,longitude,salary_min,salary_max,contract_type,description,category,created,redirect_url
4935499424,Data Engineer,Glocomms,"Créteil, Val-de-Marne",48.7889,2.45203,,,,"Data Engineer Glocomms are partnered with a growing customer in the Finance sector to find an experienced Data Engineer with a strong background in AWS , specifically in serverless technologies . The ideal candidate will be responsible for building, testing, and deploying data services, while ensuring the integrity of data workflows and code management. Key Responsibilities: Design, build, test, and deploy data services within AWS , focusing on serverless architecture . Orchestrate workflows us…",Unknown,2024-11-12T03:00:23Z,https://www.adzuna.fr/land/ad/4935499424?se=bN_-0cu37xG2xAqu7IQnaA&utm_medium=api&utm_source=a24f9369&v=C02024E94B506BBD17BFEC0CC102F2C0A279D4A5
4957652676,Data Engineer,Payenke,"Ile-de-France, France",48.811332,2.351634,,,,"Crée en 2022, nous avons dès le départ eu une approche du conseil singulière, nous basant sur une relation de proximité avec nos clients, un très haut niveau de qualité et une pertinence inouïe dans nos recrutements et la construction de nos solutions. Cela nous a permis d’obtenir la confiance de nos clients et de nous positionner en partenaire clé pour nos clients.  Venez rejoindre notre équipe  Chez Payenke, notre mission est de transformer les données en atouts stratégiques pour nos clients.…",Unknown,2024-12-01T10:15:08Z,https://www.adzuna.fr/land/ad/4957652676?se=bN_-0cu37xG2xAqu7IQnaA&utm_medium=api&utm_source=a24f9369&v=8B44856D26A2DA81ACFDCEB66000D53641FAE879
4957654981,Data Engineer,ALPHA10X,"Aix-en-Provence, Bouches-du-Rhône",43.58249,5.42064,,,,"Data Engineer Aix-en-Provence, France About this role: ALPHA10X is the AI leader in private markets investments. Our Nostradamus platform analyzes data at scale to shape the knowledge and foresight that generate alpha and impact. The company is a well-funded growth stage startup and aspiring unicorn, rapidly expanding our revenue, customer base, and market presence, while scaling operations, enhancing products, and securing additional funding to further accelerate development. Our team includes…",Unknown,2024-12-01T10:16:04Z,https://www.adzuna.fr/land/ad/4957654981?se=bN_-0cu37xG2xAqu7IQnaA&utm_medium=api&utm_source=a24f9369&v=8D26DE8E09B9E5E247B7B48A528D6EAA2FCF0FE3
4941929963,Data Engineer,Aleysia,"Lyon, Rhône",45.72035,5.08666,,,," Tu as l'esprit d'initiative et tu aimes travailler dans un environnement stimulant, postule sans attendre à cette offre de Data Engineer GCP qui est faite pour toi  ⬇️  Ton challenge si tu l’acceptes : Concevoir et mettre en oeuvre les pipelines de données sur GCP Optimiser la performance et fiabiliser les pipelines Assurer la sécurisation des pipelines sur GCP Intégrer les données provenants de multiples sources pour répondre au besoin métier veiller à la conformité réglementaire et les bonne…",Unknown,2024-11-17T06:26:29Z,https://www.adzuna.fr/land/ad/4941929963?se=bN_-0cu37xG2xAqu7IQnaA&utm_medium=api&utm_source=a24f9369&v=0B6BB4C87DD61C8515E2D900BCAC3627900B205A
4921109559,Data Engineer,Pluxee,"Paris, Ile-de-France",48.863839,2.344631,,,,"Pluxee is a global player in employee benefits and engagement that operates in 31 countries . Pluxee helps companies attract, engage, and retain talent thanks to a broad range of solutions across Meal & Food, Wellbeing, Lifestyle, Reward & Recognition, and Public Benefits. Powered by leading technology and more than 5,000 engaged team members , Pluxee acts as a trusted partner within a highly interconnected B2B2C ecosystem made up of more than 500,000 clients, 36 million consumers and 1.7 milli…",Unknown,2024-11-01T09:32:16Z,https://www.adzuna.fr/land/ad/4921109559?se=bN_-0cu37xG2xAqu7IQnaA&utm_medium=api&utm_source=a24f9369&v=946AC0C4458401D93CA025C45190B026C9CD7410
4957652414,Senior Data Engineer,PIXIE,"Lille, Nord",50.6389,3.01224,,,," Pixie Services à la recherche d'un Data Engineer expérimenté   Intégrez notre équipe à Lille et jouez un rôle clé dans la construction et l'optimisation des infrastructures de données de nos clients. À propos de : Pixie Services, un leader dans le secteur des solutions numériques, est reconnu pour son engagement envers l'innovation et la technologie de pointe. Basés au cœur de la métropole lilloise , nous sommes déterminés à relever les défis technologiques grâce à une équipe passionnée et com…",Unknown,2024-12-01T10:15:03Z,https://www.adzuna.fr/land/ad/4957652414?se=bN_-0cu37xG2xAqu7IQnaA&utm_medium=api&utm_source=a24f9369&v=E103A696AA51B373A26EAFA538D8E97B8C504ABB
4957652630,Data Engineer Snowflake,FRG Technology Consulting,"Paris, Ile-de-France",48.863839,2.344631,,,,"Nous recherchons un Data Engineer passionné et polyvalent, capable de concilier expertise technique et compétences en gestion de projet. Vous serez directement rattaché au Head of Data et contribuerez activement à la création et au développement d'une équipe de Data Engineer. Vos missions principales : Garantir la continuité des pipelines de données : Superviser et maintenir les flux existants (SSIS, SnowSQL, Python) afin de veiller à la qualité et à la disponibilité des données. Conduire la mi…",Unknown,2024-12-01T10:15:06Z,https://www.adzuna.fr/land/ad/4957652630?se=bN_-0cu37xG2xAqu7IQnaA&utm_medium=api&utm_source=a24f9369&v=0362212B6E9B9BF1E58906E5BADA4573910AA845
4872538971,Data Engineer TERADATA,HN Services,"Val-de-Marne, Ile-de-France",48.801467,2.426923,,,,"Qui sommes-nous ? ESN française, indépendante depuis 40 ans, notre mission est de mettre à disposition de nos clients notre expertise technique et métier, des solutions innovantes, fiables et durables. Nous priorisons la proximité et l’accompagnement de nos collaborateurs dans leurs perspectives d’évolutions et nos équipes travaillent quotidiennement pour assurer l’implication de l’entreprise au sein d’une dynamique RSE. Notre périmètre d’action : Nous intervenons sur tout le cycle de vie d’un …",Unknown,2024-09-22T09:00:48Z,https://www.adzuna.fr/land/ad/4872538971?se=bN_-0cu37xG2xAqu7IQnaA&utm_medium=api&utm_source=a24f9369&v=6EB4397A04916AABE49603646236FE794F5A70AE
4962430414,Data Engineer F/H,CGI France,"Grenoble, Isère",45.19428,5.73163,,,permanent,"Data Engineer F/HDescription du poste :Big Data, Data Science, Data analyse, Data architecture,  Ça n’a pas de secret pour vous ? Que vous commenciez votre carrière professionnelle ou que vous soyez spécialiste de l’une de ces disciplines, intégrer notre communauté Data, c’est l’assurance de",Emplois Création et Design,2024-12-04T13:47:23Z,https://www.adzuna.fr/land/ad/4962430414?se=bN_-0cu37xG2xAqu7IQnaA&utm_medium=api&utm_source=a24f9369&v=89E0BC255348F860D15B37FEFE07F174AE85F7BD
4900880590,Data Engineer - Intern,Axa investment managers,"Puteaux, Nanterre",48.88328,2.23762,,,,"AXA IM est un gestionnaire d'actifs international faisant partie du groupe AXA, leader mondial de l'assurance. Notre équipe comprend de nombreuses compétences et expériences pour mieux répondre aux besoins de nos clients Votre rôle de stagiaire Data Engineer sera rattaché au et vous ferez partie du département AXAIM TECHNOLOGY - Data, Digital & Finance DECOUVREZ votre opportunité Vos rôles et responsabilités : • Concevoir, construire et optimiser des pipelines de données évolutifs pour collecte…",Emplois Comptabilité et Finance,2024-10-14T04:36:56Z,https://www.adzuna.fr/land/ad/4900880590?se=bN_-0cu37xG2xAqu7IQnaA&utm_medium=api&utm_source=a24f9369&v=7EA6E26244E09B4BBCD7987D9239A1374DD6D2C4
4957655371,Data Engineer H/F,AXEAL,"Auvergne-Rhône-Alpes, France",45.4471,4.3853,,,,"En tant que Data Engineer , vous aurez les responsabilités suivantes : Définir, architecturer, mettre en place et maintenir les outils et infrastructures permettant la valorisation des données dans un contexte « Data centric ». Vous aurez à garantir le périmètre technique applicatif allant la captation des données (source hétérogène, temps réel, structuré ou non, multi protocole) à son stockage ( SQL , nosql ) en passant par son traitement (batch, micro batch ou stream) dans un environnement on…",Unknown,2024-12-01T10:16:14Z,https://www.adzuna.fr/land/ad/4957655371?se=bN_-0cu37xG2xAqu7IQnaA&utm_medium=api&utm_source=a24f9369&v=30AD3E39121834DA4BE874796F980A7A5D6932F1
4939719483,Data Engineer H/F,LINCOLN,"Hauts-De-France, France",50.4801,2.7937,,,,"DATA ENGINEER H/F CDI 3 ans minimum Chez Lincoln , nous formons une communauté d'innovateurs passionnés qui redéfinissent l'analyse de données depuis plus de 30 ans . En tant que Pure Player Data , notre expertise est reconnue dans les domaines de la Modern BI, du Big Data et de la Science des données . Notre mission ? Transformer les données en solutions concrètes pour nos clients grands comptes dans divers secteurs tels que la banque, le retail, les télécoms, l'industrie, la santé, etc. Descr…",Unknown,2024-11-15T05:48:54Z,https://www.adzuna.fr/land/ad/4939719483?se=bN_-0cu37xG2xAqu7IQnaA&utm_medium=api&utm_source=a24f9369&v=D4E4225B373F56AC0FAB0593C40723E9A80D8FE4
4957652479,Data Engineer (H/F),moOngy Digital Lab,France,,,,,,"Rejoindre moOngy Digital Lab, c’est avant tout faire partie d’une équipe qui aime expérimenter, apprendre et se dépasser tel un laboratoire digital. Reprenons aux origines. Le groupe moOngy est un réseau de sociétés de conseil agile de 40 entreprises réparties dans 14 pays avec plus de 9500 collaborateurs . Spécialisé dans l’ingénierie et l’IT, le groupe génère un chiffre d’affaires de 730 millions d’euros . Implantée à Lille et Paris, la marque moOngy Digital Lab (MDL) porte l’expertise digita…",Unknown,2024-12-01T10:15:03Z,https://www.adzuna.fr/land/ad/4957652479?se=bN_-0cu37xG2xAqu7IQnaA&utm_medium=api&utm_source=a24f9369&v=C15037FB9B827AA7AF462679688E7DFEC64451A2
4957941760,Data Engineer Splunk F/H,CGI France,"Toulouse, Haute-Garonne",43.60436,1.44295,,,permanent,"Data Engineer Splunk F/HDescription du poste :Big Data, Data Science, Data analyse, Data architecture,  Ça n’a pas de secret pour vous ? Que vous commenciez votre carrière professionnelle ou que vous soyez spécialiste de l’une de ces disciplines, intégrer notre communauté Data, c’est l’assuran",Emplois Création et Design,2024-12-01T15:34:28Z,https://www.adzuna.fr/land/ad/4957941760?se=bN_-0cu37xG2xAqu7IQnaA&utm_medium=api&utm_source=a24f9369&v=B255EDEC205E72F88061246E1901AD885EE84E04
4941934614,Data Engineer - Lyon (F/H),NOVENCIA Group,"Lyon, Rhône",45.72035,5.08666,,,,"Carnet de route Novencia accompagne ses clients dans leurs projets de transformation digitale, technologique et data. Expert en Data et Intelligence Artificielle nous aidons nos clients à exploiter et valoriser leurs données sous toutes ses formes en les accompagnant sur des projets de Data Engineering, Data Architecture, Data Science, et Data Gouvernance. Data Engineer depuis au moins 2 ans , tu es à la recherche de nouveaux défis. Boucle ta ceinture, la suite est pour toi  Évidemment, nous pr…",Unknown,2024-11-17T06:28:09Z,https://www.adzuna.fr/land/ad/4941934614?se=bN_-0cu37xG2xAqu7IQnaA&utm_medium=api&utm_source=a24f9369&v=56A8030D75FA3EF45163A4788D4F609FEE676717
4810468899,Data Engineer Databricks - H/F,LINCOLN,"Ile-de-France, France",48.811332,2.351634,,,,"Lincoln Pure Player Data : Réinventant l'analyse depuis 30 ans . Experts en Modern BI, Big Data et Science des données . Nous transformons vos données en solutions pour les grands comptes, des secteurs bancaire, retail, télécoms, industriel, santé, et plus encore . Description du poste :  Rejoignez notre équipe en tant que Consultant Data Engineer Databricks   Êtes-vous passionné par l'innovation et les données ? Voulez-vous faire partie d'une équipe dynamique dédiée à la création de produits A…",Unknown,2024-08-05T05:54:26Z,https://www.adzuna.fr/land/ad/4810468899?se=bN_-0cu37xG2xAqu7IQnaA&utm_medium=api&utm_source=a24f9369&v=B686E3B93D8A827D1038393AC17F4050C655DD65
4769152445,Data Engineer GCP - H/F,LINCOLN,"Ile-de-France, France",48.811332,2.351634,,,,"Lincoln Pure Player Data : Réinventant l'analyse depuis 30 ans . Experts en Modern BI, Big Data et Science des données . Nous transformons vos données en solutions pour les grands comptes, des secteurs bancaire, retail, télécoms, industriel, santé, et plus encore . Description du poste :  Rejoignez notre équipe en tant que Consultant Data Engineer GCP - Telecom, Retail, Lifescience (H/F)  Votre mission, si vous l'acceptez : 1️⃣ Architectures (BUILD & THINK) Définir les architectures des solutio…",Unknown,2024-07-07T08:44:08Z,https://www.adzuna.fr/land/ad/4769152445?se=bN_-0cu37xG2xAqu7IQnaA&utm_medium=api&utm_source=a24f9369&v=7FCF09D841C75699486D741184C247F80C39D4A6
4967750001,Data Engineer Altair (H/F),PROXIAD,"Paris, Ile-de-France",48.863839,2.344631,,,,"Depuis plus 25 ans, Proxiad développe son expertise en innovation pour ses clients dans leurs processus de transformation digitale. La fiabilité de notre méthodologie acquise au fil des années nous a permis d’accompagner nos clients sur tout le cycle de vie de leurs projets. Nous sommes à la recherche d'un Data Engineer Altair (H/F)  Data Engineer avec maitrise de l'outil Altair ou plusieurs outils (Cloud, data science) ""La finalité de la Direction Des Systèmes d'Information est de garantir la …",Unknown,2024-12-08T05:22:00Z,https://www.adzuna.fr/land/ad/4967750001?se=bN_-0cu37xG2xAqu7IQnaA&utm_medium=api&utm_source=a24f9369&v=C839134996701A044ED8D1BB50377B4BA40F8825
4921108696,DATA ENGINEER-LYON H/F,LINCOLN,"Auvergne-Rhône-Alpes, France",45.4471,4.3853,,,,"Poste CDI : Data Engineer (Scala, Spark, GCP, etc.) -H/F - Lyon Lincoln Pure Player Data : Réinventant l'analyse depuis 30 ans . Experts en Modern BI, Big Data et Science des données . Nous transformons vos données en solutions pour les grands comptes, des secteurs bancaire, retail, télécoms, industriel, santé, et plus encore . Description de poste  Missions : Concevoir et développer des pipelines de données robustes et évolutifs. Intégrer et transformer des données provenant de différentes sou…",Unknown,2024-11-01T09:32:09Z,https://www.adzuna.fr/land/ad/4921108696?se=bN_-0cu37xG2xAqu7IQnaA&utm_medium=api&utm_source=a24f9369&v=51DF5B47AA8F0D28152280E003E458CC969A51FB
4957652292,Stage - Data Engineer (H/F),Equancy | Groupe EDG,"Paris, Ile-de-France",48.863839,2.344631,,,,"Equancy est un cabinet de conseil international, basé à Paris et Dubaï, spécialisé dans la transformation data des entreprises. Nous planifions, concevons et mettons en œuvre des solutions Big Data, Data Science et Intelligence Artificielle pour nos clients. Nos projets vont de la mise en œuvre d’infrastructures spécialisées dans le traitement de la donnée de nos clients, de lacs de données jusqu’au développement de systèmes opérationnels intégrant des algorithmes de machine learning ou de deep…",Unknown,2024-12-01T10:14:58Z,https://www.adzuna.fr/land/ad/4957652292?se=bN_-0cu37xG2xAqu7IQnaA&utm_medium=api&utm_source=a24f9369&v=F1C0BFBE162D240B0E42E092B127672B109257BC
4971205562,Data Engineer Senior H/F,Leasecom,"Mérignac, Bordeaux",44.84177,-0.6478,,,,"Rattaché(e) au responsable du pôle DATA, vous rejoindrez notre équipe Systèmes d'Information en tant que Data Engineer. Votre mission principale sera de garantir l'intégrité, la fiabilité et l'évolution des flux de données entre nos différents systèmes (ERP, CRM, Salesforce, et Datamart), répondant ainsi aux besoins stratégiques des métiers et assurant une forte valeur ajoutée à nos analyses de données. Vos missions :  Développement et maintenance des flux de données : Créer, maintenir, et opti…",Unknown,2024-12-11T06:07:24Z,https://www.adzuna.fr/land/ad/4971205562?se=mnKw0su37xG5nM7FBLx6ZA&utm_medium=api&utm_source=a24f9369&v=6F3FE99C43117E4B29DBE44EF89413DAC9D44FDE
4964507838,Data Engineer (H/F),HARRY HOPE,"Nancy, Meurthe-et-Moselle",48.69079,6.1825,35000.0,45000.0,permanent,"Jean, consultant spécialisé sur les métiers de l'IT sur la lorraine au sein du cabinet de recrutement Harry Hope accompagne les candidats dans leurs recherches d'une meilleure opportunité professionnelle sur leur secteur géographique privilégié. Nous ne sommes pas une ESN, nous intervenons dans la mise en relation avec des clients finaux sur des postes en CDI. Notre client, un groupe international, recherche un Data Engineer H/F pour rejoindre son pôle Data. Directement intégré à la DSI, et sou…",Unknown,2024-12-05T17:51:04Z,https://www.adzuna.fr/land/ad/4964507838?se=mnKw0su37xG5nM7FBLx6ZA&utm_medium=api&utm_source=a24f9369&v=D6850FD06BF494BF31B43D29369B597CEFAB4C2F
4970042469,Manager Data Engineer - Data & AI Products & Solutions F/H,CGI France,"Paris, Ile-de-France",48.863839,2.344631,,,permanent,"Manager Data Engineer - Data & AI Products & Solutions F/HDescription du poste :CGI Business Consulting, cabinet de conseil, éclaire les entreprises et les organisations dans leurs projets de transformation. Chaque jour, consultantes et consultants accompagnent nos clients dans leurs stratégies pour",Emplois Informatique,2024-12-10T09:50:15Z,https://www.adzuna.fr/land/ad/4970042469?se=mnKw0su37xG5nM7FBLx6ZA&utm_medium=api&utm_source=a24f9369&v=9A7D0C446B03D9119D03D696587E28DDFC77BA7A
4966458111,DATA Engineer Azure Databricks F/H,Softeam,"Ile-de-France, France",48.811332,2.351634,,,,"Vous évoluez dans le domaine de la Data et souhaitez intégrer un leader de la transformation numérique spécialisé dans les secteurs de la Banque, du LGuxe , de l'Assurance, de la Finance, de l'Energie et la possibilité d'évoluer au sein du Groupe Docaposte  Softeam est labellisé "" HappyIndex® AtWork "" 2022 pour la 5ème année consécutive  Nos collaborateurs travaillent en « mode projet » autour des Modern DATA Platform ☁ et technologies Big Data Azure Cloud / On premise et autre ""playeur"" du mar…",Unknown,2024-12-07T05:03:18Z,https://www.adzuna.fr/land/ad/4966458111?se=mnKw0su37xG5nM7FBLx6ZA&utm_medium=api&utm_source=a24f9369&v=DE2EA46E7C2B7AB3459651F48BFC38E440C81AD9
4844532739,Data Engineer Azure Retail - H/F,LINCOLN,"Ile-de-France, France",48.811332,2.351634,,,,"CDI : Tech Lead / Senior Data Engineer Azrue Retail - H/F At Lincoln , we are a Pure Player Data company, reinventing data analysis for over 30 years. As experts in Modern BI, Big Data, and Data Science , we transform your data into powerful solutions for major accounts in sectors such as banking, retail, telecommunications, industrial, healthcare, and more. Our team is dedicated to delivering high-impact data solutions, empowering our clients to make data-driven decisions that drive their succ…",Unknown,2024-08-30T07:02:08Z,https://www.adzuna.fr/land/ad/4844532739?se=mnKw0su37xG5nM7FBLx6ZA&utm_medium=api&utm_source=a24f9369&v=67BC03C5917F65E3A6B72FAC02C916F0005D7163
4957653894,Data Analyst/ Data Engineer (H/F),Direction générale des Finances publiques,"Noisy-le-Grand, Le Raincy",48.84777,2.55281,,,,"Poste offert : Data Scientist Analyst/ Data Engineer (H/F) QUI SOMMES-NOUS ? La direction générale des finances publiques est une direction à réseau implantée sur l’ensemble du territoire, au travers des directions régionales et départementales des finances publiques, et de ses directions nationales et spécialisées, qui compte 95 000 agents. Les missions de la DGFiP sont larges et au cœur des politiques publiques : collecter et recouvrer l’impôt en assurant le meilleur service aux usagers, lutt…",Unknown,2024-12-01T10:15:36Z,https://www.adzuna.fr/land/ad/4957653894?se=mnKw0su37xG5nM7FBLx6ZA&utm_medium=api&utm_source=a24f9369&v=240E1619F867882FE4CF540BD3788DB14900EEDD
4968522962,Data engineer en cyber offensif (H/F),DGSE - Direction Générale de la Sécurité Extérieure,"Ile-de-France, France",48.811332,2.351634,,,,"La Direction Générale de la Sécurité Extérieure, DGSE, recrute un Data engineer en cyber offensif (H/F). Le poste est situé en région parisienne. La nationalité française est obligatoire. Votre environnement de travail Intégré au sein d’une équipe, vous êtes en charge de l’étude et du développement d’architectures systèmes et réseaux nécessaires à l’accomplissement des missions cyber de la DGSE. Vous interagissez avec différents experts du domaine CYBER. Vous appartenez à une équipe jeune, dyna…",Unknown,2024-12-09T05:32:36Z,https://www.adzuna.fr/land/ad/4968522962?se=mnKw0su37xG5nM7FBLx6ZA&utm_medium=api&utm_source=a24f9369&v=DE5029AD68486A294E56E3156B329606F8D0C868
4940072496,Data Engineer H/F,Ippon,"Rangueuil, Toulouse",43.60436,1.44295,,,,"Le Job Envie de rejoindre la communauté data la plus dynamique de France ? Notre spécialité est de construire des data platform dans le cloud public avec les meilleurs technos du moment : Snowflake, Databricks, Matillion, DBT. Membre de la Practice Data, le futur Data Engineer sera intégré à nos équipes de conseil et sera suivi par un mentor qui l'aidera à monter en compétences). Pour s'impliquer dans la practice c'est très simple, il suffit de participer aux événements comme les datapéros ou d…",Emplois Autres/Général,2024-11-15T11:17:35Z,https://www.adzuna.fr/land/ad/4940072496?se=mnKw0su37xG5nM7FBLx6ZA&utm_medium=api&utm_source=a24f9369&v=B84A15C1A41DC1B973C104E2A27F511E49696459
4953943005,Lead Data Engineer H/F,Thales Services Numériques Sas,"Talence, Bordeaux",44.83737,-0.57614,,,,"Nos engagements, vos avantages - Une réussite commune portée par notre culture et excellence technologique, votre expérience et notre ambition partagée - Un package de rémunération attractif (épargne salariale, variable ou 13ième mois selon les postes, restaurant d'entreprise) - La possibilité de développer vos compétences en continu grâce à nos parcours de formation et nos académies internes ENTREPRISEAPPRENANTE - Notre attention portée à votre équilibre personnel et professionnel (Accord télé…",Emplois Autres/Général,2024-11-28T08:47:51Z,https://www.adzuna.fr/land/ad/4953943005?se=mnKw0su37xG5nM7FBLx6ZA&utm_medium=api&utm_source=a24f9369&v=84F6D3F8F29D20D6FE8373ACF162816BFC1623E8
4955329018,Data Engineer Databricks H/F,Thales Services Numériques Sas,"Talence, Bordeaux",44.83737,-0.57614,,,,"Nos engagements, vos avantages - Une réussite commune portée par notre culture et excellence technologique, votre expérience et notre ambition partagée - Un package de rémunération attractif (épargne salariale, variable ou 13ième mois selon les postes, restaurant d'entreprise) - La possibilité de développer vos compétences en continu grâce à nos parcours de formation et nos académies internes ENTREPRISEAPPRENANTE - Notre attention portée à votre équilibre personnel et professionnel (Accord télé…",Emplois Autres/Général,2024-11-29T08:58:55Z,https://www.adzuna.fr/land/ad/4955329018?se=mnKw0su37xG5nM7FBLx6ZA&utm_medium=api&utm_source=a24f9369&v=E4CD5B400EB00097E71368871D05F6CB0BA79BFA
4938283506,Data Engineer Confirmé H/F,Ippon,"Saint-Cyr-sur-Loire, Tours",47.39029,0.68885,,,,"Nos valeurs PERFORMANCE : vous permettre de monter en compétences avec nos formations internes : programme de mentoring BlackBelt PARTAGE : communauté d'expertises, meetups internes & externes, blog technique SOLIDARITÉ : la fondation IPPON vient en aide au plus démunis et accompagne les anciens sportifs dans leur reconversion Notre culture BIENVEILLANCE : la transparence et la confiance EXCELLENCE : le test & learn, n'ayons pas peur de bousculer l'existant  ESPRIT COMMUNAUTAIRE : la bonne ambi…",Emplois Autres/Général,2024-11-14T04:38:48Z,https://www.adzuna.fr/land/ad/4938283506?se=mnKw0su37xG5nM7FBLx6ZA&utm_medium=api&utm_source=a24f9369&v=C8E58BA0FECF7A8CCAE03E509A0C36B540775EFF
4969144884,Data Engineer H/F,Infolegale,"Caluire-et-Cuire, Lyon",45.79629,4.84238,42000.0,48000.0,contract,"Au sein de l’équipe IT, vous aurez pour missions la conception et le développement de pipelines de données, le maintien en conditions opérationnelles des flux existants, mais aussi de contribuer activement à l’optimisation de nos processus et solutions technologiques. A ce titre, vos tâches principales incluront : 1\. La conception de pipelines de données :  Concevoir des pipelines de données robustes pour l'ingestion, le stockage, la transformation et l’orchestration de grandes quantités de do…",Emplois Autres/Général,2024-12-09T18:07:07Z,https://www.adzuna.fr/land/ad/4969144884?se=mnKw0su37xG5nM7FBLx6ZA&utm_medium=api&utm_source=a24f9369&v=D2C2D48C8A1E5E931EC42E8455DBD08F4297445A
4969144885,Data Engineer H/F,Infolegale,"Bron, Lyon",45.73345,4.90872,42000.0,48000.0,contract,"Au sein de l’équipe IT, vous aurez pour missions la conception et le développement de pipelines de données, le maintien en conditions opérationnelles des flux existants, mais aussi de contribuer activement à l’optimisation de nos processus et solutions technologiques. A ce titre, vos tâches principales incluront : 1\. La conception de pipelines de données :  Concevoir des pipelines de données robustes pour l'ingestion, le stockage, la transformation et l’orchestration de grandes quantités de do…",Emplois Autres/Général,2024-12-09T18:07:07Z,https://www.adzuna.fr/land/ad/4969144885?se=mnKw0su37xG5nM7FBLx6ZA&utm_medium=api&utm_source=a24f9369&v=5E45B4305497E41D054D1DB43F68C72918C182F0
4968923221,Data Engineer H/F,Infolegale,"Rhône, Auvergne-Rhône-Alpes",45.85511,4.902705,42000.0,48000.0,contract,"Au sein de l’équipe IT, vous aurez pour missions la conception et le développement de pipelines de données, le maintien en conditions opérationnelles des flux existants, mais aussi de contribuer activement à l’optimisation de nos processus et solutions technologiques. A ce titre, vos tâches principales incluront : 1\. La conception de pipelines de données :  Concevoir des pipelines de données robustes pour l'ingestion, le stockage, la transformation et l’orchestration de grandes quantités de do…",Emplois Autres/Général,2024-12-09T14:11:02Z,https://www.adzuna.fr/land/ad/4968923221?se=mnKw0su37xG5nM7FBLx6ZA&utm_medium=api&utm_source=a24f9369&v=DF0B8CBFCA17DD1ACD9943367E60977D65109202
4969144890,Data Engineer H/F,Infolegale,"Décines-Charpieu, Lyon",45.76333,4.96596,42000.0,48000.0,contract,"Au sein de l’équipe IT, vous aurez pour missions la conception et le développement de pipelines de données, le maintien en conditions opérationnelles des flux existants, mais aussi de contribuer activement à l’optimisation de nos processus et solutions technologiques. A ce titre, vos tâches principales incluront : 1\. La conception de pipelines de données :  Concevoir des pipelines de données robustes pour l'ingestion, le stockage, la transformation et l’orchestration de grandes quantités de do…",Emplois Autres/Général,2024-12-09T18:07:07Z,https://www.adzuna.fr/land/ad/4969144890?se=mnKw0su37xG5nM7FBLx6ZA&utm_medium=api&utm_source=a24f9369&v=21A0E4F18814E3AAC6C2DF8286DCF8B585240F9D
4969144881,Data Engineer H/F,Infolegale,"Villeurbanne, Lyon",45.76471,4.88039,42000.0,48000.0,contract,"Au sein de l’équipe IT, vous aurez pour missions la conception et le développement de pipelines de données, le maintien en conditions opérationnelles des flux existants, mais aussi de contribuer activement à l’optimisation de nos processus et solutions technologiques. A ce titre, vos tâches principales incluront : 1\. La conception de pipelines de données :  Concevoir des pipelines de données robustes pour l'ingestion, le stockage, la transformation et l’orchestration de grandes quantités de do…",Emplois Autres/Général,2024-12-09T18:07:07Z,https://www.adzuna.fr/land/ad/4969144881?se=mnKw0su37xG5nM7FBLx6ZA&utm_medium=api&utm_source=a24f9369&v=D896C6B011D51AC4949DBF598B4BEF94F89B8E2D
4969144883,Data Engineer H/F,Infolegale,"Saint-Priest, Lyon",45.69416,4.93505,42000.0,48000.0,contract,"Au sein de l’équipe IT, vous aurez pour missions la conception et le développement de pipelines de données, le maintien en conditions opérationnelles des flux existants, mais aussi de contribuer activement à l’optimisation de nos processus et solutions technologiques. A ce titre, vos tâches principales incluront : 1\. La conception de pipelines de données :  Concevoir des pipelines de données robustes pour l'ingestion, le stockage, la transformation et l’orchestration de grandes quantités de do…",Emplois Autres/Général,2024-12-09T18:07:07Z,https://www.adzuna.fr/land/ad/4969144883?se=mnKw0su37xG5nM7FBLx6ZA&utm_medium=api&utm_source=a24f9369&v=118E2447E7267B2AEBB94DD233E5D7033E34AA1A
4969144886,Data Engineer H/F,Infolegale,"Vaulx-en-Velin, Lyon",45.77764,4.9188,42000.0,48000.0,contract,"Au sein de l’équipe IT, vous aurez pour missions la conception et le développement de pipelines de données, le maintien en conditions opérationnelles des flux existants, mais aussi de contribuer activement à l’optimisation de nos processus et solutions technologiques. A ce titre, vos tâches principales incluront : 1\. La conception de pipelines de données :  Concevoir des pipelines de données robustes pour l'ingestion, le stockage, la transformation et l’orchestration de grandes quantités de do…",Emplois Autres/Général,2024-12-09T18:07:07Z,https://www.adzuna.fr/land/ad/4969144886?se=mnKw0su37xG5nM7FBLx6ZA&utm_medium=api&utm_source=a24f9369&v=769885FD22B256EBA6EE8C3BCDEA5496E267C928
4969144889,Data Engineer H/F,Infolegale,"Oullins, Lyon",45.71353,4.80539,42000.0,48000.0,contract,"Au sein de l’équipe IT, vous aurez pour missions la conception et le développement de pipelines de données, le maintien en conditions opérationnelles des flux existants, mais aussi de contribuer activement à l’optimisation de nos processus et solutions technologiques. A ce titre, vos tâches principales incluront : 1\. La conception de pipelines de données :  Concevoir des pipelines de données robustes pour l'ingestion, le stockage, la transformation et l’orchestration de grandes quantités de do…",Emplois Autres/Général,2024-12-09T18:07:07Z,https://www.adzuna.fr/land/ad/4969144889?se=mnKw0su37xG5nM7FBLx6ZA&utm_medium=api&utm_source=a24f9369&v=3D8BCEA3AE5BBCCB5DB14A90982BFC92EF6B0BE8
